IsDeleted,AccountId,NextStep,PushCount,RecordTypeId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,LeadSource,IsWon,IsClosed,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,CurrencyIsoCode,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,Product2Id__c,id
0,5,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,0,,45,2024-06-22,Existing Customer - Expansion,Web,,1,Pipeline,Pipeline,12,1,,251,2024-02-03,25,2024-04-04,102,2024-07-16,2024-08-05,2024-05-21,403,1993,残る,JPY,28,2024-02-29,2024-06-06,0,1,,,1,76
0,5,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,30,,35,2024-07-15,New Customer,Referral,,1,BestCase,Best Case,10,1,,253,2024-04-25,193,2024-01-27,184,2024-04-20,2024-05-02,2024-05-18,1505,2012,ない,JPY,29,2024-02-22,2024-01-12,1,1,,,9,77
0,5,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,60,,45,2024-02-08,New Customer,Partner,,1,Omitted,Omitted,13,1,,231,2024-02-24,38,2024-04-20,215,2024-04-09,2024-01-07,2024-07-31,1785,1981,探査,JPY,29,2024-01-06,2024-03-17,0,1,,,5,78
0,5,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,90,,35,2024-04-10,New Customer,Email,,1,Pipeline,Pipeline,11,1,,163,2024-08-05,85,2024-04-17,35,2024-08-02,2024-04-19,2024-01-30,2304,1987,符号,JPY,29,2024-07-16,2024-03-16,1,1,,,11,79
0,5,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,80,,45,2024-04-01,Existing Customer - Replacement,Referral,,1,Omitted,Omitted,20,1,,107,2024-04-02,85,2024-06-05,30,2024-03-31,2024-01-28,2024-04-02,8357,1987,運,JPY,29,2024-06-07,2024-03-03,1,0,,,7,80
0,5,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,100,,40,2024-04-18,New Customer,Partner,,1,Closed,Closed,27,1,,180,2024-03-11,91,2024-01-10,254,2024-07-31,2024-05-05,2024-04-28,1682,1998,特徴,JPY,29,2024-05-05,2024-04-27,1,0,,,6,81
0,5,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,30,,35,2024-04-21,New Customer,Referral,,1,Commit,Commit,29,0,,217,2024-04-16,212,2024-01-27,233,2024-03-05,2024-02-25,2024-03-14,506,2010,ジャーナル,JPY,29,2024-03-29,2024-05-29,0,0,,,6,82
0,5,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,100,,30,2024-06-25,Existing Customer - Upgrade,Referral,,1,Pipeline,Pipeline,3,1,,197,2024-06-19,25,2024-07-10,29,2024-03-27,2024-02-21,2024-06-03,9565,1989,意図,JPY,30,2024-05-12,2024-05-03,0,0,,,12,83
0,5,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,20,,30,2024-01-13,Existing Customer - Upgrade,Referral,,1,Commit,Commit,10,1,,27,2024-04-23,122,2024-07-27,191,2024-07-12,2024-04-16,2024-07-18,4374,2000,意図,JPY,30,2024-02-03,2024-07-11,0,1,,,12,84
0,5,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,100,,25,2024-05-09,Existing Customer - Expansion,Email,,1,Commit,Commit,25,0,,118,2024-08-03,64,2024-04-17,251,2024-05-17,2024-05-07,2024-06-04,8033,1973,シェービング,JPY,31,2024-04-11,2024-03-27,0,1,,,12,85
0,5,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,10,,50,2024-04-20,New Customer,Partner,,1,Omitted,Omitted,10,1,,55,2024-06-04,106,2024-02-01,125,2024-05-12,2024-02-04,2024-03-14,7469,2011,大統領,JPY,31,2024-06-26,2024-06-15,0,1,,,11,86
0,5,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,40,2024-04-30,New Customer,Web,,1,Pipeline,Pipeline,12,0,,156,2024-03-24,9,2024-02-19,115,2024-07-09,2024-07-18,2024-01-23,8675,1985,特徴,JPY,31,2024-05-23,2024-02-28,1,1,,,3,87
0,6,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,50,2024-07-09,Existing Customer - Expansion,Web,,1,Commit,Commit,17,0,,57,2024-08-04,201,2024-01-19,75,2024-07-27,2024-06-04,2024-01-29,2181,2008,参加する,JPY,32,2024-01-09,2024-05-06,0,1,,,10,88
0,6,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,70,,25,2024-02-10,Existing Customer - Upgrade,Web,,1,BestCase,Best Case,16,1,,40,2024-04-01,124,2024-05-05,18,2024-05-26,2024-06-28,2024-01-26,4137,2016,虐待,JPY,32,2024-04-24,2024-02-18,1,0,,,7,89
0,6,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,40,,45,2024-02-17,Existing Customer - Replacement,Web,,1,Pipeline,Pipeline,16,1,,189,2024-02-19,167,2024-03-05,145,2024-06-09,2024-04-14,2024-02-06,1892,2021,反射,JPY,32,2024-01-16,2024-01-17,1,1,,,12,90
0,6,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,80,,40,2024-03-03,Existing Customer - Upgrade,Partner,,1,Closed,Closed,4,0,,75,2024-04-19,233,2024-07-02,205,2024-07-23,2024-05-05,2024-01-20,6378,2003,見出し,JPY,32,2024-05-04,2024-02-09,0,0,,,5,91
0,6,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,30,,40,2024-07-15,Existing Customer - Upgrade,Web,,1,Pipeline,Pipeline,14,1,,137,2024-05-16,148,2024-03-11,79,2024-07-26,2024-01-07,2024-02-29,6808,1979,コーナー,JPY,32,2024-01-30,2024-05-23,1,0,,,8,92
0,6,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,70,,25,2024-06-17,New Customer,Phone,,1,Closed,Closed,30,0,,98,2024-06-08,196,2024-03-18,30,2024-05-29,2024-04-09,2024-01-02,4216,2010,欠乏,JPY,33,2024-07-16,2024-05-30,1,1,,,2,93
0,6,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,50,,30,2024-01-18,Existing Customer - Upgrade,Email,,1,Omitted,Omitted,10,1,,45,2024-04-01,47,2024-03-09,132,2024-03-08,2024-02-27,2024-08-05,241,1986,花嫁,JPY,33,2024-05-19,2024-01-14,1,1,,,1,94
0,6,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,0,,35,2024-06-12,Existing Customer - Upgrade,Web,,1,Closed,Closed,12,0,,218,2024-02-07,75,2024-02-11,148,2024-04-08,2024-05-30,2024-07-16,8662,2023,試してみる,JPY,34,2024-03-19,2024-03-16,1,0,,,12,95
0,6,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,70,,20,2024-06-23,Existing Customer - Expansion,Referral,,1,Closed,Closed,8,1,,194,2024-05-13,224,2024-03-13,30,2024-02-15,2024-08-05,2024-05-22,7849,1989,敵対的な,JPY,35,2024-01-10,2024-02-17,0,1,,,5,96
0,6,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,40,,30,2024-08-01,Existing Customer - Upgrade,Web,,1,BestCase,Best Case,17,0,,24,2024-03-29,78,2024-03-26,95,2024-04-30,2024-02-02,2024-02-21,5285,2017,不自然な,JPY,35,2024-06-25,2024-05-24,1,0,,,9,97
0,6,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,100,,45,2024-07-30,Existing Customer - Expansion,Email,,1,Commit,Commit,15,1,,193,2024-08-03,13,2024-07-22,238,2024-03-30,2024-04-27,2024-01-30,5910,2019,トス,JPY,35,2024-06-05,2024-05-16,0,0,,,6,98
0,7,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,50,,40,2024-07-04,Existing Customer - Upgrade,Phone,,1,Closed,Closed,29,1,,123,2024-01-27,61,2024-01-09,40,2024-01-29,2024-07-31,2024-05-23,6723,1994,指名,JPY,36,2024-03-02,2024-01-19,1,1,,,1,99
0,7,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,100,,50,2024-03-25,Existing Customer - Replacement,Phone,,1,Omitted,Omitted,28,1,,27,2024-01-23,192,2024-05-09,138,2024-05-02,2024-02-10,2024-02-06,503,2005,コミュニティ,JPY,36,2024-04-18,2024-06-09,1,1,,,8,100
0,7,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,80,,10,2024-02-24,Existing Customer - Replacement,Web,,1,Closed,Closed,3,1,,126,2024-01-02,250,2024-06-14,177,2024-02-02,2024-08-01,2024-03-22,8444,1987,移動,JPY,36,2024-07-25,2024-04-07,1,0,,,2,101
0,7,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,10,,35,2024-05-26,Existing Customer - Upgrade,Email,,1,Omitted,Omitted,4,1,,123,2024-06-18,81,2024-06-29,149,2024-07-16,2024-02-06,2024-07-03,3504,1985,極端な,JPY,36,2024-07-23,2024-05-19,0,1,,,7,102
0,7,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,10,,30,2024-07-27,Existing Customer - Downgrade,Partner,,1,BestCase,Best Case,17,1,,22,2024-02-07,4,2024-02-10,227,2024-03-13,2024-07-22,2024-07-08,7805,2006,血まみれの,JPY,37,2024-07-31,2024-01-25,0,0,,,5,103
0,7,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,80,,20,2024-05-01,Existing Customer - Replacement,Referral,,1,Closed,Closed,3,1,,38,2024-01-20,243,2024-01-01,197,2024-06-04,2024-02-23,2024-07-23,684,2003,風景,JPY,38,2024-05-25,2024-06-20,0,0,,,7,104
0,7,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,20,,50,2024-06-08,Existing Customer - Expansion,Phone,,1,Omitted,Omitted,24,1,,148,2024-03-24,245,2024-08-04,167,2024-05-31,2024-03-12,2024-07-23,2497,1992,持っていました,JPY,38,2024-07-15,2024-08-04,1,1,,,1,105
0,7,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,50,,25,2024-08-03,New Customer,Referral,,1,Closed,Closed,27,1,,104,2024-06-09,171,2024-07-25,190,2024-06-02,2024-07-16,2024-01-28,685,1996,フレーム,JPY,39,2024-03-28,2024-04-16,0,0,,,11,106
0,7,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,10,,50,2024-04-27,New Customer,Referral,,1,Pipeline,Pipeline,5,1,,206,2024-05-18,2,2024-07-16,158,2024-06-27,2024-03-08,2024-02-16,5569,1982,画面,JPY,40,2024-07-11,2024-02-16,1,0,,,4,107
0,7,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,100,,40,2024-07-19,Existing Customer - Upgrade,Partner,,1,Closed,Closed,25,0,,48,2024-06-22,107,2024-04-05,215,2024-01-14,2024-03-06,2024-01-01,8207,1998,ヘア,JPY,40,2024-02-14,2024-05-01,1,1,,,9,108
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,0,,45,2024-03-03,Existing Customer - Expansion,Phone,,1,Commit,Commit,12,1,,202,2024-01-20,171,2024-04-10,18,2024-03-04,2024-07-21,2024-03-04,6988,1993,ブレーキ,JPY,41,2024-06-03,2024-07-05,1,1,,,1,109
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,0,,25,2024-02-20,New Customer,Phone,,1,Commit,Commit,26,0,,241,2024-07-11,4,2024-05-01,165,2024-06-28,2024-03-02,2024-07-18,3428,2012,連続,JPY,41,2024-03-04,2024-05-25,0,0,,,7,110
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,40,,45,2024-03-27,Existing Customer - Expansion,Partner,,1,Commit,Commit,30,1,,72,2024-04-10,150,2024-08-02,60,2024-04-07,2024-07-31,2024-01-21,8524,2013,フレーム,JPY,41,2024-01-01,2024-01-20,1,1,,,2,111
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,0,,25,2024-03-10,Existing Customer - Upgrade,Referral,,1,BestCase,Best Case,10,0,,244,2024-06-03,205,2024-02-11,156,2024-04-24,2024-05-26,2024-04-24,5907,2011,電話,JPY,41,2024-03-31,2024-03-17,0,1,,,3,112
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,40,,20,2024-05-14,Existing Customer - Upgrade,Partner,,1,Pipeline,Pipeline,19,1,,117,2024-04-30,91,2024-05-22,4,2024-07-22,2024-03-25,2024-02-26,3836,2010,トーン,JPY,41,2024-01-11,2024-03-19,0,0,,,3,113
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,40,,45,2024-01-18,Existing Customer - Upgrade,Partner,,1,Commit,Commit,12,1,,76,2024-07-14,192,2024-07-21,187,2024-02-04,2024-03-25,2024-03-15,8169,1984,管理する,JPY,42,2024-01-01,2024-03-25,0,1,,,6,114
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,0,,15,2024-01-17,New Customer,Email,,1,Pipeline,Pipeline,20,0,,16,2024-01-05,62,2024-03-02,201,2024-01-31,2024-05-15,2024-04-05,4257,1998,ブランチ,JPY,42,2024-08-05,2024-07-04,0,1,,,7,115
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,40,,50,2024-04-14,New Customer,Phone,,1,Commit,Commit,17,0,,25,2024-02-02,7,2024-01-01,201,2024-04-17,2024-02-20,2024-07-02,670,1983,創傷,JPY,44,2024-01-07,2024-08-03,0,0,,,8,116
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,30,,25,2024-02-17,New Customer,Phone,,1,BestCase,Best Case,27,1,,175,2024-07-31,247,2024-06-15,17,2024-07-19,2024-07-07,2024-05-11,1289,2003,建築,JPY,44,2024-03-24,2024-03-10,0,0,,,6,117
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,20,,10,2024-05-22,Existing Customer - Downgrade,Web,,1,BestCase,Best Case,10,1,,251,2024-06-19,101,2024-02-16,235,2024-08-06,2024-07-04,2024-03-01,2783,1991,助けて,JPY,44,2024-07-09,2024-02-27,0,1,,,7,118
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,90,,10,2024-05-09,Existing Customer - Upgrade,Phone,,1,BestCase,Best Case,28,1,,159,2024-06-16,243,2024-01-23,25,2024-05-09,2024-01-15,2024-05-05,4840,2006,ニュース,JPY,44,2024-06-20,2024-04-06,0,1,,,3,119
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,0,,30,2024-05-12,Existing Customer - Downgrade,Phone,,1,Commit,Commit,14,1,,223,2024-02-05,30,2024-01-24,160,2024-07-08,2024-01-09,2024-02-15,6176,2011,ダニ,JPY,45,2024-07-18,2024-03-05,0,0,,,1,120
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,0,,45,2024-07-11,Existing Customer - Upgrade,Email,,1,Omitted,Omitted,1,0,,62,2024-02-12,157,2024-02-09,124,2024-03-11,2024-03-08,2024-06-06,8674,1994,フェミニスト,JPY,45,2024-06-04,2024-01-14,1,0,,,2,121
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Needs Analysis,,80,,45,2024-07-25,Existing Customer - Upgrade,Partner,,1,Pipeline,Pipeline,5,0,,239,2024-04-07,243,2024-05-14,169,2024-02-18,2024-07-19,2024-05-25,999,1997,分割,JPY,45,2024-05-04,2024-07-28,0,0,,,2,122
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Value Proposition,,70,,30,2024-07-05,Existing Customer - Expansion,Partner,,1,Omitted,Omitted,18,0,,155,2024-04-02,87,2024-06-19,90,2024-07-08,2024-05-19,2024-03-31,5656,1991,編組,JPY,46,2024-07-31,2024-07-04,0,0,,,1,123
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Prospecting,,100,,5,2024-03-17,Existing Customer - Downgrade,Email,,1,Pipeline,Pipeline,20,0,,17,2024-07-24,128,2024-07-11,62,2024-02-17,2024-05-24,2024-02-20,7500,2023,コーラス,JPY,46,2024-01-06,2024-05-22,0,0,,,3,124
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,50,,10,2024-05-08,New Customer,Email,,1,Closed,Closed,5,0,,166,2024-04-07,180,2024-04-21,74,2024-01-26,2024-01-29,2024-07-11,2937,2005,符号,JPY,47,2024-03-24,2024-02-12,0,0,,,2,125
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Id. Decision Makers,,70,,25,2024-04-09,New Customer,Phone,,1,Omitted,Omitted,7,0,,144,2024-04-12,9,2024-04-28,203,2024-01-07,2024-04-11,2024-01-31,8648,2020,フレーム,JPY,47,2024-06-11,2024-02-05,0,0,,,8,126
0,8,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Lost,,10,,15,2024-03-22,Existing Customer - Downgrade,Phone,,1,Omitted,Omitted,3,1,,21,2024-03-24,76,2024-02-10,259,2024-07-05,2024-07-09,2024-04-03,2686,2006,花嫁,JPY,48,2024-04-21,2024-02-24,0,0,,,9,127
0,8,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,80,,40,2024-03-29,New Customer,Web,,1,Commit,Commit,7,0,,126,2024-07-26,241,2024-02-23,51,2024-05-09,2024-06-23,2024-05-12,8462,1993,探査,JPY,48,2024-01-11,2024-04-16,1,1,,,10,128
0,9,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Qualification,,0,,35,2024-03-05,Existing Customer - Upgrade,Web,,1,Pipeline,Pipeline,30,1,,245,2024-08-02,152,2024-06-21,21,2024-01-21,2024-08-05,2024-01-18,2773,1994,改善,JPY,49,2024-08-05,2024-01-29,1,1,,,12,129
0,9,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,80,,10,2024-07-29,New Customer,Web,,1,Omitted,Omitted,4,1,,140,2024-03-01,156,2024-06-22,247,2024-06-29,2024-07-12,2024-01-17,5225,1988,スキーム,JPY,49,2024-03-20,2024-01-23,0,0,,,7,130
0,9,,,,0,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Closed Won,,100,,20,2024-04-11,Existing Customer - Expansion,Partner,,1,Commit,Commit,20,1,,129,2024-03-02,55,2024-02-08,105,2024-06-06,2024-06-16,2024-02-17,977,1980,トレーナー,JPY,49,2024-05-31,2024-07-09,1,1,,,9,131
0,9,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Negotiation/Review,,40,,50,2024-01-06,Existing Customer - Upgrade,Email,,1,Commit,Commit,7,0,,68,2024-05-01,83,2024-07-03,96,2024-08-06,2024-06-05,2024-02-26,994,1979,埋め込む,JPY,50,2024-06-25,2024-06-24,1,1,,,1,132
0,9,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Perception Analysis,,50,,20,2024-08-05,Existing Customer - Expansion,Web,,1,BestCase,Best Case,1,1,,119,2024-04-29,64,2024-05-01,14,2024-03-02,2024-04-10,2024-06-08,6415,2006,トレーナー,JPY,50,2024-05-02,2024-01-09,1,1,,,12,133
0,9,,,,1,The None Opportunity by  acquired through the 法人向けタブレットソリューション campaign.,,Proposal/Price Quote,,20,,25,2024-03-24,Existing Customer - Downgrade,Phone,,1,BestCase,Best Case,7,0,,216,2024-03-05,204,2024-03-07,141,2024-01-18,2024-07-26,2024-04-07,663,1997,じぶんの,JPY,51,2024-01-16,2024-04-14,0,0,,,10,134
